user_id,produtos
5181,16083 33593
5182,4920 12204 26283 38689 39275 42585
5185,4605 13176 21903 28204
5188,31663
5189,9955
5194,21137 32655
5196,43406
5203,8021 39577
5207,13944
5208,13176
5216,14366 24810 44632
5220,47209
5224,39947
5226,20042
5228,141 5479 25215 37646
5237,14992 28985
5238,6729 38775
5241,25931 46979
5255,445
5257,5451 25466 26209
5259,18615 21903 26133 32648
5260,26665
5263,29672
5270,4546 44008
5271,12638 13431 26096
5273,39275
5274,2738 9192 11233 37011
5281,24959 25783
5285,3599 4793 9839 28593 43122
5287,23032 24852 28204 47766
5288,18352
5289,46041
5293,16234 38890 41844
5294,7781 17461 18594 35364 45007 47209
5295,9755 9812 18364 41661
5299,6286
5301,14634 21497 29995 42240 43631
5302,26739
5304,19348 28080
5308,9175 21087 32242 37229
5310,10193 15872
5311,5919
5312,3616 9875 25077 25495 25995 27730 43993 45443
5317,39076 47438
5320,37065
5321,40310
5324,13176
5327,9637
5335,17706 21137 22115 23115 25824
5341,6184 11759 35886 43352
5344,15100 43631
5346,3977 13988
5360,34 3211 5785 9604 20178 20947 31126 40571 41870
5364,15221
5365,17547 43221
5367,24964
5370,38293 39619 39928 41950
5375,44867
5377,11826 40954
5381,196
5384,1463 18434 32052 35980
5386,48104
5388,11422 19068 38321
5389,47209
5394,13176
5397,17468 39275
5400,49235
5402,24852
5405,10132 16617 18370
5406,21137
5412,17985
5416,16797 20977 29487
5423,45548
5424,46061
5436,39097
5440,5077 12976 14901 30233 37158 39275 43815 47865
5444,43647
5445,28985
5453,8424 35951
5457,16611
5458,23734 25890
5471,24852
5492,21137 44204
5493,21137 44636 44949
5499,42719
5509,21903 40706
5510,21903
5511,196 3529 25144 32465 39901 44548
5514,36550
5516,20082
5521,28622
5530,937 37849
5539,21137 23020 24852
5540,13176 14947
5542,19678
5546,44683 49683
5548,40634
5550,45189
5555,39275
5557,27966
5561,11090
5562,17628 46906
5563,19057
5572,21137
5577,14161 39275
5579,42265
5586,38944
5591,1402 13517 44422
5592,23630
5599,14992 25890 34969 46979 47209 47626
5602,12880
5603,26900
5608,16797
5616,21903
5618,46041
5621,11520 42768
5624,24678 38712 42358
5628,30731
5631,24852 33671
5634,37067
5639,48734
5640,40301 49621
5647,44623
5648,28985
5654,30391
5657,37774 47766
5665,24561
5669,31506 48628
5670,22328
5672,26940
5674,4447
5675,3485
5676,13176
5677,27845 46107
5679,47591
5684,22935 24852 44765 49517
5687,27845
5691,30489
5693,5785
5695,39275
5699,8571 16797 25133
5701,20119 22556
5704,37710
5705,19057 19660 30027
5707,39993 42507
5709,24852
5711,13176 21405 27336 44359
5715,5450 14540 21137 30391
5720,10031 15424
5721,8174 47766
5722,1244 30635
5724,47766
5728,4812 5491 8518 46696
5729,30776
5731,47766
5735,20842 29158
5743,14111 47624
5745,13712 14819 22825 37718
5750,3730 14897
5754,12914 39107
5756,6286 32650
5759,21903 24184 26209
5760,27966 43258 48595 48835
5762,365 8277 11701 22935 26369 28790
5768,8907 36735
5773,30639 33572
5775,32747
5776,25256
5779,33731 37067 37646
5783,34430 40120
5786,37524
5787,18800
5788,24852 35163
5796,10255 35042 41463 45063
5803,2091 9839 16759 44359 48848
5805,13176 48679
5807,26604 44422
5812,2536 4956
5813,5077
5815,8021
5825,1408 18656 33120 48745
5836,32935 38985 40701
5837,44632
5838,33120
5839,33407
5842,24852
5844,39247 44571
5854,21405 26604
5856,9138 10339 16965 25513 45807
5857,19677 30489
5860,33768
5861,5746
5867,4809 38739 41806
5872,15906 26209
5873,36397
5877,34160 43632
5879,17794
5882,32779
5884,12941 13176
5887,3464 19816
5891,15424 24117 41351
5893,10333
5894,14947 36126
5897,2086 22035 49235
5901,5959 13198 13535 28465
5914,36929
5915,18023
5917,43050
5918,13176 47630
5921,25005 39984
5924,18465 46820
5929,48636
5930,20345 21709
5939,5769 17794
5945,22545 45437
5947,15290 32684
5950,14233
5954,19348
5956,6091 29646 38739 41372
5957,21137 47209
5961,12955
5964,7393 36076 37158 41787
5967,48004
5968,16083
5970,18343
5975,22825 41950 44156
5976,10333 41950 44142
5980,5785 5876 19348 27966 37646 45282 47209
5981,21903 26047 35914
5982,13249 17533 44422
5984,37643
5995,27548
5998,8071 45128
6010,3849
6013,23734 33352 49533
6017,26660
6019,4920 18465 26604
6028,1463 6069 8639 40852
6032,34243 45007
6036,8424 28985 30850
6051,15290 16797 21938 49683
6053,21872
6055,14133 22935
6061,13565 46667
6062,39877
6064,18479 30088 33468
6067,8193
6069,2228 7035 13176 17948
6083,23909
6090,16440
6091,17600 24852
6093,21019 43352
6094,5785 44632
6096,37665
6097,47630
6098,27845
6099,21938 47788
6114,15004
6115,11365
6119,24852 31964
6128,4288 28465
6134,40571
6150,22504 24242 31717 32446
6154,7412
6158,33120
6160,196
6163,19348 24852
6169,26620
6171,41999
6177,9605
6180,18352
6191,11827
6192,13176 28849 47209
6193,19932
6198,13176
6199,24852
6210,21137 26604
6212,27104
6213,8193 10084 10527 22559 24852 27086 27554 29487 35871 47141
6216,13176
6218,329 1103 38159 45497
6220,21376 24561 30658 49683
6221,44614
6229,7175 23375 40311
6239,23079 37080
6240,12357
6244,16797 47734
6245,46979
6246,2086 26629 43165
6250,12341
6261,42367
6266,5077 48395
6267,13176 45537 48210
6268,15399 20119 27044 44632
6272,29792
6274,41149 47209 48894
6284,5640
6285,18113 28390
6287,40545
6288,17622 22707 27913 45680
6289,31342 37658 38293
6290,6046 21903 43875 45007
6291,30489 47766
6292,46325
6293,32566
6295,13371
6296,8048 12341 21292
6299,6121
6300,24489 29993 30830 33198
6301,12419 19048 35951 40849
6304,35951 39332
6308,6184
6309,11068
6310,20114
6315,5646
6322,5603 27966
6325,19677
6328,46175
6330,37067 38647 44075
6344,1234
6347,25349 43504
6352,24852
6354,4793
6355,1700
6359,5818 18747
6362,20119 36709
6363,11520 38490
6364,23909
6367,24852 41844
6368,14826
6372,4562
6379,12020
6382,38739
6384,6184
6385,31766
6386,11520 22825 37766 47209
6387,15424
6390,42265
6395,22224 27845
6399,9178 12987 21747 23919 34969 43295 47209
6402,39558 40053 40706
6404,2086 13249
6409,18670 27156 42265 45807
6410,23734 38689
6422,18840 40261
6428,24852
6431,35004
6433,5785 16759 21162 24964 27966 37646
6440,38279
6447,21903
6449,6046 8518 13176
6454,39877
6456,13176 18370 21903
6459,32478 40969
6460,5711 6016 32403 37886 37965
6463,10369 12258 27845 30639 38689 42110
6467,4485 4920 12745 16083
6469,25869
6472,3952 7388 32655
6480,8424 9387 46906
6489,15613 33198 48857
6492,16797 21508 31717
6497,24852
6499,21925 22151 32605
6504,2717 6682
6505,24852 29941 34898
6508,24852 27104
6509,39275 40646
6511,2855 8174 47209 48679
6513,48417
6515,9138
6516,19366 41220
6517,30183 44325
6518,7120
6520,13176 31985 32689
6524,6522 24643 48572
6536,4605
6540,6046 18444 22474 28204 37067
6543,8412 31717 38689
6546,20754 24382
6549,16797 26790
6552,14161 18023 43352
6554,6740 13176 22935 27548 34243 37646
6567,2748 4799 4942 24852 30016 39427
6568,21777
6569,14947
6570,21137 23081 24852 33352
6571,581 4920 5750 21573 47962
6573,13176
6575,13176 43154
6577,5785 27104 44008 47823
6580,260
6586,20114 33041
6587,27796 37066
6590,907
6592,5303 13563 29487 31717 33754
6593,21903 39721 40632
6599,13517 40310
6601,32650
6602,43122
6603,21137
6606,13176 18514
6607,21137 24852 36695
6610,16797 30720
6613,35383
6615,5194 16589 21137
6620,26283 27966 32757 46584 48857
6624,16185
6630,8929
6635,3389
6636,25464 31951
6644,47766
6645,9076 27344 30391 37687 49131
6647,36307 42460 45009 49235
6648,13575 42265 47402
6650,16083 22035 35221
6651,18245 35855
6656,35935 36039
6658,27289 47569
6664,29553 48485
6667,3957
6668,18839 25301
6673,16091 41545
6682,12604 13966 14901 15269 25359 27547 46921
6686,29735
6692,12745 42091
6696,41131
6701,26428 28449
6704,43122
6705,4945 13176 20995 47766
6710,2855 5450 11182 16262 19006 21903
6711,16797 42913
6712,12745 26915 44632
6714,21709 25133 44632
6719,14947
6720,45154
6721,44422
6733,25466
6735,10032
6736,34243 47626
6743,24852
6746,30489
6747,8518 15290 35176
6749,32943 48395
6753,24654
6758,5492 16797
6763,8174
6764,46041
6767,15820
6768,24852
6773,23909 28993 34974
6777,49520
6778,33623
6781,24852
6787,12341
6793,27845 43928
6795,10326
6800,5450
6804,48104
6809,8230 43875 45615
6810,2295
6811,11576
6814,12481
6816,14668
6817,4605
6819,13176 31915
6821,21903
6828,3298 8451 25301
6835,36729
6836,9076 15779 26634
6838,196 13966
6841,3957 35547
6842,24852
6849,8424 28593
6854,1729
6855,31717
6873,27662
6875,10814 14567
6876,12580 12720 14104 21849 36280 43265 46820
6882,5959 16965 21267
6891,39131
6897,22648
6900,13176
6902,7054
6909,19125
6911,40706
6923,38944 41385 41844
6925,3957 26128 26604
6926,31028 39993 40706 43352
6932,22969 35364
6933,26604 31634 33125 42265
6935,7746
6936,15064 15510
6942,1217 5535 29405
6943,21137
6947,25890 47144
6954,21903 26604
6968,35750
6970,36322
6972,32369
6979,16797 37710
6983,16291 29926 33731
6988,11777
6993,8424 24852
6997,7963 33407
6999,42265
7006,3999 6933 19240 39275 44408 47629
7008,45445
7013,7658 12745 30707 44765
7018,17323 31706
7022,21903
7025,10310 43352
7027,21376 22963 24852 33303 38159 39928
7028,27845
7036,43154
7038,24964
7041,19660
7042,4193 5550
7044,23579
7056,18465
7058,13997
7059,17471 41404
7061,13176
7064,16797 17160 42265
7066,5450
7068,32141
7075,33000
7077,11182 32740 37646
7082,21137
7085,43961
7089,27730 37788
7094,49273
7096,19660
7098,9175 24487 49235
7101,14947
7103,16908 35221
7104,20670
7106,21616
7107,1202 2664 37220 42244 49075
7108,30320
7113,6686 35921 46104 49139
7114,44572
7116,43295
7118,12872
7119,18610 21131
7120,6286 16953
7122,27316 34012
7124,5450
7125,2480 5393
7130,39719
7140,25466
7150,30192 49044
7156,17600 46584
7159,14773
7160,9076 43352
7161,24221 48140
7173,21137 34304 34565 41890
7182,21925 38185
7184,2481
7191,1194
7194,14086
7203,12341 21616
7205,1158 2091 13852
7206,47977 49520
7207,19384 30795 45007 45819
7209,27344
7212,45806
7213,9825 21077
7217,30696
7221,12576 24799 31611
7224,8072 9076 19348 24852 30720
7225,34126
7226,24964 34243 44910
7229,41276
7230,47119
7233,49610
7236,25513
7238,23734 26848
7244,13176
7245,14992 23799
7252,196
7259,6046 20788 26940 34126 42637
7262,8103 21903 43772
7265,21903
7267,1940 37658 43409
7268,10895 27966 30489
7269,432 4313 8859
7270,287
7271,34358 36216 46979
7272,21903 31635
7277,35221
7278,27522 28593 42265
7285,5212 8882
7293,24838
7294,4736
7296,26512 45210
7299,7736
7304,10749 21469 45916
7305,11844 13176 28289 31717 44359
7307,37710 43721
7309,19910
7310,10749 27845
7313,10131 15348
7316,47626
7318,35921 43504 47766
7324,24184 48205
7326,4605
7327,33129
7328,38988
7332,34638
7333,24024 24852
7334,14447
7338,4562 8277 24964 39275 39557 47209
7339,11422 16965 31683 41220
7342,22610 32303
7353,2748
7359,7533 10895 14129 18599 24706
7366,29503 42240
7372,10385 31441
7380,13292
7381,40706
7385,21775
7386,19691
7388,5876 41162
7389,17835 28204
7390,5022 13127
7391,12905
7394,24852
7395,2078 24852 39275
7398,8424 27104 32981 34466 40992 47626
7402,4799 24964
7403,1194 4920 43352
7404,24852
7406,24852
7410,13176 16965 44359 44475
7412,27156
7413,3318 22509
7417,22556
7418,36557
7424,30340 42888
7425,1940
7430,2295 3526 6184 7419 16168 21144 21616 24852 25837 29487 31228 32549 33127 44069 46906
7438,34 39561
7439,19816 41177
7443,5373 15937 44632 49520
7446,14740 32740
7454,24701 33636
7455,40723
7456,42828
7460,46654
7463,19173
7467,228 24852 26620
7474,19354 33548 47865
7476,21709 44632
7489,196
7492,16908 40180 48109
7493,2855 25890
7501,26604
7503,2452 15872 24852 30489 36606 38159 42345 46584 47156
7504,22935 39697
7509,6287 33736
7515,34429
7521,11712
7532,23909
7534,28849 43961
7535,27325
7537,8518 47209
7546,48555
7559,21292
7560,30489
7563,24830
7565,32585 39275
7572,13198 38273 49191
7579,7781 26873 44229
7583,36640
7586,36034
7589,36107
7597,32655
7605,24852 40403
7608,23347 28221
7614,1896 9547 33043
7616,5479
7618,11365 44172
7626,31562
7627,21137 21903
7630,4605 4889 5223 28204 29487 30549 31363
7636,37277
7637,27086
7644,33198 49112
7646,30233
7647,11422
7651,33198 42404
7654,4605
7655,6204 43772
7658,34224
7659,15613 19173 20082 41950 49235
7664,39922 45763 46069
7675,21903 28289
7676,5313 9901 12403 19097
7677,12140
7682,5746
7687,23165
7689,28985
7693,5514 8518 29898
7697,10644
7698,16756
7701,13346 25931 26800 35951 39619 43014
7706,28842 42265
7711,32870
7715,47626
7718,16083 27845 47626 47766
7719,45066 47209
7720,20081
7725,5077 24838 47209
7732,21333
7734,21955 36550
7737,22935
7741,13176
7743,31915 44359
7744,22935 30949 48486 49111
7752,24852
7762,21137 34243
7768,33065
7770,1700
7771,13176 28204
7772,13259
7776,19511
7777,4605 40706 47766
7779,3919 42504
7781,28204
7785,24118 49071
7787,21903
7792,788 31553 37552
7799,25931
7802,22362
7806,13807
7808,14852
7818,18811
7826,44632
7827,277 1695 16953
7828,47380 47766
7830,19348
7841,10749 21137 36651 40078
7844,20580
7848,27294
7849,24035 47626 48988
7850,4210 44799
7852,24964
7864,16953 22307
7867,11950 37753
7869,1511 13263
7872,20995
7874,36956 48205
7875,26209
7878,7781
7879,15399 24852 30391 47626
7880,2716 24852 45603
7884,16797
7885,40605 47766
7889,13646
7893,5450
7896,39921 41406
7897,18523 48034
7898,40174 46916
7899,4920 14399 34044 39409 45066
7902,20754 42265
7903,9409 15948
7908,4658 10749 18523 27966 29594 43858
7910,605 1463 27156
7911,26209
7912,42028
7915,19691 22507
7917,37332
7923,44910
7924,24852 26604 31676 40298
7926,4781 26209
7932,16647
7933,22935 27521 30233
7934,45104
7937,30949 44008
7938,24959 25745 33457 36186
7939,46616
7942,28199
7944,21616
7947,40215
7958,8174
7961,939 7737 8968 17720 21903 23630 42110
7963,27845 42992
7965,24239 32156
7967,11535 26369 39527
7971,21938
7976,48136
7983,15261 35535
7984,28071 44632 49201
7985,43739
7986,4472
7990,10133 34163
7991,4210 42736 45840
7992,44142 44910
8012,22935 29987 37022 49158
8013,26317
8014,9550
8016,2120 26317
8020,15290 23543
8023,2275
8030,44765
8033,260 21137 34358 37011 39877 40310
8037,16185
8039,4957 30561 40775 41065 45007 48628
8047,25762 39877 40001
8049,9387
8051,28476 43394 47209
8052,18818 21019 24852 48742
8054,34429
8055,25653
8057,21903
8058,38490
8059,26510
8061,38689
8063,21903
8067,2452 35045 36735
8070,6383
8072,12703 13176 46820 47766
8076,4210
8082,17122
8086,3298
8088,43248
8091,38650
8098,13176
8104,47626
8106,3798
8107,22556 26709
8109,27845
8111,45445
8112,37838
8116,30489
8120,29299 39276 47504
8123,26900
8126,19660
8129,3298 36956 39351
8130,13249 34300
8132,31127 41540
8135,44683
8141,22935 33846
8146,29241
8159,25146
8160,48364
8161,5077 44473 47912
8167,10343 15803 20842
8168,22935
8170,10108 34126
8171,26900
8172,4605
8174,1774 4137 24828 37654
8179,38944
8187,44632 45007
8188,44536
8195,42244
8198,11644 12456 27845 39877
8201,29553
8206,7963 24852
8207,13176 31506 41787
8209,35951
8211,5337 11068
8214,26900
8215,5707 13176
8218,30391 35939
8219,13176
8221,17871
8222,14992 38777
8224,21903 39275 42890
8230,21903 26800 48679
8231,24964
8237,2452 14467
8239,47766
8244,24852 37068
8247,19863 24852 45179
8249,6451 9124 13563 38693
8250,8833
8251,6070
8253,13263 23288 45066
8255,31562 48287
8261,5612 26369 27104
8263,24852
8264,32828
8265,27044 33198
8269,27325
8273,3599 12872 24654 24852 40878 45645
8281,21783 27966 29941 30353 31635 37158 47156 49185
8283,43226
8287,7314 20842
8289,39984 47766 48364
8290,10768 12745 26790 40706 47626
8292,22474
8296,13380 45104
8297,5115
8302,17033
8305,2014 9405 28985 40604
8308,712 30901 47766
8310,24838 41755 43961 48679
8311,8174
8313,13176
8314,47144 49520
8316,7192 9623
8325,39571
8331,5785
8333,44765
8336,13198 27845 31504 36976
8338,1408 4605 28985 42244
8341,36085 44098
8342,12341
8346,8048 9067 13575 21137 27156 32478 37590
8348,49235
8350,13176
8355,12732
8359,3957 38997
8362,3376 4163 15290 28842 40604
8368,24024
8378,21137
8379,20682
8380,15551 34126 43504 48775
8382,19258
8388,28157
8391,13176 43961 45007
8394,27845 31506
8398,43460 44142
8400,18502
8404,25931 28849
8407,24852
8409,14553 35004
8411,34050 37646
8416,41337
8417,5785
8418,47209 47626
8419,7681 10108 11182 33401 39877 44144
8420,5818 11408 37241 41844 44799
8421,31981
8424,11759 21572 23194 26348 46061
8431,15780 36316 40772 45190
8432,5077 38662
8434,40236 40571
8436,3376 13176
8438,34197
8441,15017 42803
8442,42244 44683 45007 47626
8445,1463
8448,21288
8459,48595
8464,25138
8469,30233
8470,13176
8478,38164 44632
8485,47209
8492,36185
8493,21616 42265
8495,11520
8500,17191 18618 22425
8501,16965 20682
8506,10106 15290 21872 27845
8510,24852
8511,27104
8517,15924 28634
8518,8571 31651 43154
8526,24852
8533,29195 47763
8535,37774
8540,48438
8542,6057 21174 42342
8544,24213 25718
8547,16797
8552,33493
8560,13176 21709
8561,27840 30391 38164 41844
